Term,Year,Campus,College,Dept,Sbjct,Crse,Sect,Crse Title,Instructor Name,Instr Grp,Crse Type,Crse Lvl,Enroll,# Resp,Resp Rate,Interact,Reflect,Connect,Collab,Contrib,Eval,Synth,Diverse,Respect,Challenge,Creative,Discuss,Feedback,Grading,Questions,Tech
Fall,2020,BD,ARPL,ENVD,ENVD,1120,216,Fundamentals of Architecture,"Beach, Alexandra Mariel Coit",INST,LAB,1000-1999,17,12,70.6%,4.8,4.5,4.1,4.3,4.7,4.3,4.7,4.1,4.4,4.6,4.7,4.8,4.2,4.1,4.5,4.6
Fall,2020,BD,ARPL,ENVD,ENVD,1130,11,Fundamentals of Landscape Arch,"Rooney, Robin Lynn",OTH,LAB,1000-1999,18,6,33.3%,4.8,4.7,4.8,3.7,4.7,4.7,5.0,4.3,5.0,4.8,4.8,4.8,4.8,4.3,5.0,4.8
Fall,2020,BD,ARPL,ENVD,ENVD,1130,12,Fundamentals of Landscape Arch,"Tabatabaie, Sara",OTH,LAB,1000-1999,17,5,29.4%,3.6,4.2,4.6,3.0,4.2,4.8,4.2,4.2,4.2,4.4,4.8,3.6,3.0,3.2,5.0,3.8
Fall,2020,BD,ARPL,ENVD,ENVD,1130,13,Fundamentals of Landscape Arch,"Rogers, Christy",OTH,LAB,1000-1999,19,11,57.9%,4.8,4.8,4.9,3.6,4.5,4.6,4.7,4.2,4.9,4.8,5.0,4.9,4.8,4.8,5.0,4.7
Fall,2020,BD,ARPL,ENVD,ENVD,1130,211,Fundamentals of Landscape Arch,"Brooks, F. Siobhan",INST,LAB,1000-1999,16,9,56.3%,4.6,4.6,4.1,4.2,4.0,3.8,4.2,3.7,4.1,4.1,4.1,4.1,4.1,4.0,4.4,4.2
Fall,2020,BD,ARPL,ENVD,ENVD,1130,212,Fundamentals of Landscape Arch,"Greenwood, Emily Rose",INST,LAB,1000-1999,17,11,64.7%,4.6,4.5,4.2,4.8,4.7,4.5,4.8,4.5,4.7,4.5,4.8,4.8,4.6,4.1,4.6,4.5
Fall,2020,BD,ARPL,ENVD,ENVD,1140,11,Fundamentals of Planning/Urban,"Schulte, Stacey Lynn",INST,LAB,1000-1999,15,13,86.7%,4.9,4.3,4.5,3.5,4.2,4.1,4.8,3.9,4.8,4.6,4.8,4.7,4.4,4.1,4.5,4.6
Fall,2020,BD,ARPL,ENVD,ENVD,1140,12,Fundamentals of Planning/Urban,"VanGenderen, Scott",INST,LAB,1000-1999,15,4,26.7%,4.8,5.0,5.0,3.5,4.8,4.3,5.0,3.8,5.0,5.0,5.0,5.0,5.0,4.8,4.8,5.0
Fall,2020,BD,ARPL,ENVD,ENVD,1140,13,Fundamentals of Planning/Urban,"Bilot, Danielle Melissa",INST,LAB,1000-1999,15,3,20.0%,5.0,4.0,4.0,3.0,4.0,4.7,4.7,5.0,5.0,4.3,5.0,4.7,4.7,4.3,5.0,4.7
Fall,2020,BD,ARPL,ENVD,ENVD,1150,1,ENVD First Year Writing,"Fantalis, Maryanne",INST,SEM,1000-1999,16,9,56.3%,4.7,4.8,4.6,4.7,4.4,4.6,4.7,4.7,4.9,4.7,4.7,4.8,4.8,4.7,4.9,4.4
Fall,2020,BD,ARPL,ENVD,ENVD,1150,2,ENVD First Year Writing,"Fantalis, Maryanne",INST,SEM,1000-1999,18,6,33.3%,5.0,4.7,4.5,4.7,5.0,5.0,4.7,4.5,4.8,4.8,4.5,4.7,4.5,4.0,4.0,3.7
Fall,2020,BD,ARPL,ENVD,ENVD,1976,1,Colloquium Exploration Seminar,"Schulte, Stacey Lynn",INST,SEM,1000-1999,164,66,40.2%,3.8,4.0,4.4,2.8,3.5,3.8,3.6,4.4,4.6,3.7,3.0,4.6,2.9,4.1,4.3,4.3
Fall,2020,BD,ARPL,ENVD,ENVD,2003,1,Ecological Systems in Design,"Drake, Susannah",TTT,LEC,2000-3999,148,61,41.2%,4.1,3.7,4.3,3.0,3.3,3.9,3.8,4.1,4.5,3.7,3.6,4.1,3.2,3.3,4.1,3.8
Fall,2020,BD,ARPL,ENVD,ENVD,2101,1,Planning and Implementation,"Chinowsky, Paul",TTT,LEC,2000-3999,139,63,45.3%,4.6,4.5,4.8,4.1,4.0,4.5,4.2,4.5,4.8,4.4,4.1,4.4,4.0,4.4,4.6,4.8
Fall,2020,BD,ARPL,ENVD,ENVD,2352,1,Beginning Digital Applications,"Ehly, Jeremy",INST,LEC,2000-3999,37,22,59.5%,4.7,4.9,4.7,3.8,4.5,4.6,4.8,4.3,4.8,4.9,4.9,4.9,4.9,5.0,5.0,5.0
Fall,2020,BD,ARPL,ENVD,ENVD,2352,101,Beginning Digital Applications,"Duran, Gage Christopher",OTH,LEC,2000-3999,25,10,40.0%,3.8,3.9,4.3,2.4,3.5,2.6,3.5,2.8,4.8,4.1,4.0,4.3,4.2,4.2,4.3,4.5
Fall,2020,BD,ARPL,ENVD,ENVD,2352,201,Beginning Digital Applications,"Duran, Gage Christopher",OTH,LEC,2000-3999,21,19,90.5%,4.7,4.4,4.5,4.2,4.4,4.3,4.4,4.4,5.0,4.6,4.7,4.6,4.6,4.8,4.6,4.7
Fall,2020,BD,ARPL,ENVD,ENVD,3150,1,Project Writing in ENVD,"Fantalis, Maryanne",INST,SEM,2000-3999,22,10,45.5%,4.3,3.9,4.1,3.9,3.7,3.9,3.7,3.9,4.2,3.9,4.2,3.9,4.3,3.3,4.3,4.3
Fall,2020,BD,ARPL,ENVD,ENVD,3352,101,Intermediate Digital Apps,"Bellucci, Justin Thomas",INST,LEC,2000-3999,17,7,41.2%,3.8,3.7,3.7,3.1,3.4,4.1,3.9,4.0,4.8,4.3,4.8,4.8,3.8,4.7,3.7,3.7
Fall,2020,BD,ARPL,ENVD,ENVD,3939,801,Exploratory Internship,"Jones, Nathan Paul",OTH,INT,2000-3999,14,7,50.0%,4.7,4.7,5.0,3.8,4.7,3.8,4.7,4.4,5.0,4.7,5.0,4.9,4.4,4.4,4.9,4.9
Fall,2020,BD,ARPL,ENVD,ENVD,4311,1,Housng Policies & Pract,"Rivera, Danielle",TTT,SEM,4000-4999,21,8,38.1%,4.8,4.8,5.0,3.9,4.4,5.0,4.6,5.0,5.0,4.8,4.8,4.8,4.9,4.9,5.0,5.0
Fall,2020,BD,ARPL,ENVD,ENVD,4322,1,Special Topics: Graphics,"Escobar, Jose",TTT,SEM,4000-4999,17,10,58.8%,4.8,4.5,4.6,3.9,4.9,4.8,4.8,4.7,4.8,4.7,5.0,4.8,4.7,4.0,4.8,4.6
Fall,2020,BD,ARPL,ENVD,ENVD,4352,1,Spec Topics: Comput Meth,"Felderman, Melissa H",INST,SEM,4000-4999,49,20,40.8%,5.0,5.0,4.9,4.8,4.7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,4.9,5.0
Fall,2020,BD,ARPL,ENVD,ENVD,4363,100,Spec Top: Phys Factors,"Schulte, Stacey Lynn",INST,SEM,4000-4999,19,13,68.4%,5.0,4.8,4.8,4.7,4.8,4.8,4.8,4.7,4.8,4.8,4.8,4.8,4.2,4.3,4.8,4.8
Fall,2020,BD,ARPL,ENVD,ENVD,4972,801,Honors Research Methods,"Bilot, Danielle Melissa",INST,SEM,4000-4999,9,6,66.7%,5.0,4.8,4.5,4.5,4.7,4.8,4.8,4.7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARPL,ENVD,ENVD,5346,1,Spec Topics: ENV Design,"Krizek, Kevin J.",TTT,LEC,Graduate,5,4,80.0%,5.0,5.0,5.0,4.8,5.0,4.8,4.8,4.8,4.5,4.8,4.3,4.8,3.8,3.3,4.8,3.8
Fall,2020,BD,ARPL,ENVD,EPOD,2100,11,Studio 1: Foundations of EPOD,"Khan, Azhar",INST,LAB,2000-3999,16,9,56.3%,5.0,4.7,4.7,4.3,4.7,4.5,4.8,4.6,4.9,4.9,5.0,4.8,4.6,4.8,4.9,5.0
Fall,2020,BD,ARPL,ENVD,EPOD,3100,11,Studio 2: Intermediate EPOD,"Beach, Alexandra Mariel Coit",INST,LAB,2000-3999,16,9,56.3%,4.6,3.9,3.8,4.1,4.4,3.9,4.4,4.6,4.4,4.0,4.3,4.4,3.6,3.4,3.8,4.6
Fall,2020,BD,ARPL,ENVD,EPOD,3100,21,Studio 2: Intermediate EPOD,"Bellucci, Justin Thomas",INST,LAB,2000-3999,21,8,38.1%,4.5,3.9,4.4,4.1,4.1,4.4,4.6,3.9,4.3,4.1,4.1,4.4,3.8,3.6,4.0,3.5
Fall,2020,BD,ARPL,ENVD,EPOD,3101,1,EPOD Ethics and Prof Resp,"Ehly, Jeremy",INST,LEC,2000-3999,38,25,65.8%,4.9,4.8,4.8,4.6,4.7,4.9,4.7,4.5,4.9,4.9,4.8,5.0,4.6,4.5,4.7,4.7
Fall,2020,BD,ARPL,ENVD,EPOD,4012,1,EPOD Capstone Proposal Seminar,"Khan, Azhar",INST,LEC,4000-4999,27,16,59.3%,4.9,4.4,4.5,3.8,4.1,4.2,4.6,4.6,4.8,4.3,4.1,4.4,3.7,4.0,4.8,4.7
Fall,2020,BD,ARPL,ENVD,LAND,3100,11,Studio 2: Intermediate LAND,"Brooks, F. Siobhan",INST,LAB,2000-3999,10,8,80.0%,4.8,4.8,4.6,4.8,4.8,4.9,5.0,4.3,4.8,4.6,4.5,4.8,4.8,5.0,5.0,4.9
Fall,2020,BD,ARPL,ENVD,LAND,3100,21,Studio 2: Intermediate LAND,"Greenwood, Emily Rose",INST,LAB,2000-3999,19,11,57.9%,5.0,4.7,5.0,5.0,5.0,4.7,4.9,4.8,5.0,4.9,4.9,4.8,4.6,4.5,4.8,4.7
Fall,2020,BD,ARPL,ENVD,LAND,3103,1,Planting Design and Ecology,"Greenwood, Emily Rose",INST,LEC,2000-3999,39,24,61.5%,4.4,4.2,4.4,3.4,4.0,4.1,4.4,4.2,5.0,4.6,4.8,4.5,4.0,4.5,4.9,4.6
Fall,2020,BD,ARPL,ENVD,LAND,4114,1,Landscape Architecture Theory,"Rogers, Christy",OTH,LEC,4000-4999,30,13,43.3%,4.9,5.0,4.7,4.2,4.9,4.9,4.9,4.8,4.9,4.9,4.9,4.8,4.5,4.5,4.9,4.8
Fall,2020,BD,ARPL,ENVD,PLAN,2100,11,Foundations of Planning,"Escobar, Jose",TTT,LAB,2000-3999,13,5,38.5%,4.8,4.6,5.0,4.6,4.8,4.6,4.8,5.0,5.0,5.0,4.8,4.6,5.0,4.2,4.8,5.0
Fall,2020,BD,ARPL,ENVD,PLAN,3100,11,Intermediate Planning,"Rivera, Danielle",TTT,LAB,2000-3999,15,13,86.7%,4.9,4.7,4.8,5.0,5.0,4.9,4.9,5.0,5.0,4.9,4.9,4.9,4.9,4.8,5.0,4.9
Fall,2020,BD,ARPL,ENVD,PLAN,4101,1,Sustainable Futures Planning,"Goldstein, Bruce Evan",TTT,LEC,4000-4999,28,16,57.1%,4.4,3.9,4.3,4.7,4.4,4.3,4.3,4.3,4.4,4.1,4.2,3.8,2.5,2.0,3.0,3.4
Fall,2020,BD,ARSC,AAAH,ARTF,5010,2,Topics in Film Production,"Liotta, Jeanne M.",TTT,LEC,Graduate,5,3,60.0%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,AAAH,ARTF,5024,1,Advnced Research Seminar,"Barlow, Melinda B",TTT,SEM,Graduate,7,7,100.0%,4.9,4.9,4.9,4.9,4.9,5.0,5.0,5.0,4.7,5.0,5.0,5.0,5.0,4.9,5.0,4.7
Fall,2020,BD,ARSC,AAAH,ARTF,5024,2,Advnced Research Seminar,"Busti, Andrew Michael",OTH,SEM,Graduate,1,1,100.0%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,AAAH,ARTF,5024,2,Advnced Research Seminar,"Negri, Sabrina",TTT,SEM,Graduate,1,1,100.0%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,AAAH,ARTF,5040,1,Advanced Analog Alchemy,"Busti, Andrew Michael",OTH,LEC,Graduate,5,2,40.0%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,AAAH,ARTF,5200,1,Flow Visualization,"Hertzberg, Jean R",TTT,LEC,Graduate,1,1,100.0%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,AAAH,ARTH,1500,100,Global Art and Visual Culture,"Bachman, Christine Elizabeth",OTH,LEC,1000-1999,260,101,38.8%,3.6,3.7,3.5,2.8,3.4,3.8,3.8,4.3,4.3,3.7,3.9,3.5,3.2,3.9,3.8,3.7
Fall,2020,BD,ARSC,AAAH,ARTH,1500,101,Global Art and Visual Culture,"Everts, Caroline",TA,REC,1000-1999,16,8,50.0%,4.8,4.8,3.8,3.5,3.9,4.0,3.9,4.3,4.7,4.1,4.0,4.6,4.1,4.0,4.6,4.6
Fall,2020,BD,ARSC,AAAH,ARTH,1500,102,Global Art and Visual Culture,"Enright, Kristin Virginia",TA,REC,1000-1999,15,7,46.7%,5.0,4.6,3.9,4.1,4.6,4.6,4.7,4.1,4.9,4.7,3.4,4.4,4.9,4.7,4.9,4.7
Fall,2020,BD,ARSC,AAAH,ARTH,1500,103,Global Art and Visual Culture,"Glassman, Avery",TA,REC,1000-1999,12,7,58.3%,4.6,4.6,4.6,4.1,4.6,4.6,4.7,4.9,5.0,4.7,4.5,4.9,4.4,4.1,4.7,4.6
Fall,2020,BD,ARSC,AAAH,ARTH,1500,104,Global Art and Visual Culture,"Glassman, Avery",TA,REC,1000-1999,14,8,57.1%,4.9,4.5,4.3,3.9,4.4,4.6,4.8,4.8,5.0,4.9,4.9,5.0,4.8,4.1,4.8,4.8
Fall,2020,BD,ARSC,AAAH,ARTH,1500,105,Global Art and Visual Culture,"Glassman, Avery",TA,REC,1000-1999,12,3,25.0%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.7,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,AAAH,ARTH,1500,106,Global Art and Visual Culture,"Alor, Denise",TA,REC,1000-1999,17,5,29.4%,2.6,2.2,2.0,2.2,2.6,2.4,2.2,3.4,3.4,2.4,2.6,4.0,1.8,2.6,2.0,2.8
Fall,2020,BD,ARSC,AAAH,ARTH,1500,107,Global Art and Visual Culture,"Alor, Denise",TA,REC,1000-1999,14,4,28.6%,5.0,5.0,4.8,5.0,4.8,4.8,4.8,4.8,5.0,5.0,4.8,4.8,5.0,5.0,4.8,4.8
Fall,2020,BD,ARSC,AAAH,ARTH,1500,108,Global Art and Visual Culture,"Ramos Hernandez, Jerryan Nicole",TA,REC,1000-1999,14,8,57.1%,4.6,4.4,3.9,4.3,4.4,4.4,4.3,4.3,4.8,4.4,4.0,4.5,4.1,4.4,4.4,4.3
Fall,2020,BD,ARSC,AAAH,ARTH,1500,109,Global Art and Visual Culture,"Enright, Kristin Virginia",TA,REC,1000-1999,14,6,42.9%,4.8,4.7,4.0,4.0,4.2,4.7,4.7,4.8,4.8,4.5,4.2,4.8,4.2,4.5,5.0,4.5
Fall,2020,BD,ARSC,AAAH,ARTH,1500,110,Global Art and Visual Culture,"Ramos Hernandez, Jerryan Nicole",TA,REC,1000-1999,15,4,26.7%,4.8,4.8,4.3,4.0,4.5,4.8,4.8,5.0,4.8,4.8,4.8,4.8,4.3,5.0,4.7,4.8
Fall,2020,BD,ARSC,AAAH,ARTH,1500,111,Global Art and Visual Culture,"Ramos Hernandez, Jerryan Nicole",TA,REC,1000-1999,16,12,75.0%,4.6,4.3,3.6,4.0,4.3,4.5,4.3,4.5,4.6,4.4,4.0,4.5,4.4,4.7,4.6,4.5
Fall,2020,BD,ARSC,AAAH,ARTH,1500,112,Global Art and Visual Culture,"Alor, Denise",TA,REC,1000-1999,11,4,36.4%,4.3,4.5,3.3,3.8,4.5,4.0,3.8,4.5,4.3,3.5,4.0,4.3,3.5,2.8,3.8,4.3
Fall,2020,BD,ARSC,AAAH,ARTH,1500,113,Global Art and Visual Culture,"Langyher, Elizabeth",TA,REC,1000-1999,17,7,41.2%,5.0,4.7,4.6,4.6,4.9,4.9,5.0,4.7,4.7,4.9,4.7,4.7,4.7,4.7,5.0,4.9
Fall,2020,BD,ARSC,AAAH,ARTH,1500,114,Global Art and Visual Culture,"Everts, Caroline",TA,REC,1000-1999,17,6,35.3%,5.0,5.0,4.5,4.5,5.0,5.0,5.0,5.0,5.0,4.8,4.5,5.0,5.0,4.2,4.8,5.0
Fall,2020,BD,ARSC,AAAH,ARTH,1500,115,Global Art and Visual Culture,"Everts, Caroline",TA,REC,1000-1999,14,3,21.4%,4.0,4.3,4.0,4.0,4.7,4.3,4.3,4.7,4.7,4.0,3.5,4.0,4.3,4.3,5.0,4.0
Fall,2020,BD,ARSC,AAAH,ARTH,1500,116,Global Art and Visual Culture,"Enright, Kristin Virginia",TA,REC,1000-1999,14,5,35.7%,4.2,4.6,3.4,3.4,4.6,4.0,3.8,4.0,4.5,4.0,3.5,4.3,4.0,4.0,4.8,3.8
Fall,2020,BD,ARSC,AAAH,ARTH,1500,117,Global Art and Visual Culture,"Langyher, Elizabeth",TA,REC,1000-1999,12,3,25.0%,4.3,4.3,3.7,3.7,5.0,4.3,4.3,5.0,5.0,4.3,4.7,5.0,4.3,4.7,5.0,4.7
Fall,2020,BD,ARSC,AAAH,ARTH,1500,118,Global Art and Visual Culture,"Langyher, Elizabeth",TA,REC,1000-1999,16,7,43.8%,4.1,4.6,3.4,3.4,4.7,4.6,4.1,4.6,4.3,3.9,4.0,4.6,4.6,4.6,4.7,4.4
Fall,2020,BD,ARSC,AAAH,ARTH,2029,100,Egyptian Art and Archaeology,"Rupp, Travis Rick",OTH,LEC,2000-3999,117,47,40.2%,4.4,4.4,4.1,3.4,3.6,4.6,4.5,4.5,4.7,4.5,4.5,4.0,4.0,4.5,4.5,4.6
Fall,2020,BD,ARSC,AAAH,ARTH,2029,102,Egyptian Art and Archaeology,"Frost, William Seth",TA,REC,2000-3999,15,8,53.3%,3.8,4.0,3.3,2.6,3.3,3.6,3.5,4.0,4.4,3.6,3.6,4.6,3.0,3.8,4.5,3.9
Fall,2020,BD,ARSC,AAAH,ARTH,2029,103,Egyptian Art and Archaeology,"Newell, Catherine Marie",TA,REC,2000-3999,13,6,46.2%,4.2,4.0,4.0,3.7,4.3,4.7,4.3,3.7,4.7,4.2,3.8,4.2,4.5,4.3,4.5,3.7
Fall,2020,BD,ARSC,AAAH,ARTH,2029,105,Egyptian Art and Archaeology,"Frost, William Seth",TA,REC,2000-3999,13,5,38.5%,4.6,4.2,3.8,4.2,4.0,4.6,4.2,4.6,4.6,4.2,4.3,3.6,3.8,4.4,4.6,4.0
Fall,2020,BD,ARSC,AAAH,ARTH,2029,106,Egyptian Art and Archaeology,"Ciolek, Richard Frank",TA,REC,2000-3999,13,3,23.1%,5.0,4.7,4.7,4.0,3.7,3.7,4.3,4.7,4.7,5.0,4.7,4.3,5.0,5.0,4.7,4.3
Fall,2020,BD,ARSC,AAAH,ARTH,2029,107,Egyptian Art and Archaeology,"Ciolek, Richard Frank",TA,REC,2000-3999,12,4,33.3%,4.0,4.5,2.3,2.0,3.0,4.5,3.8,4.0,5.0,4.3,4.5,4.5,4.3,4.8,4.8,4.8
Fall,2020,BD,ARSC,AAAH,ARTH,2029,108,Egyptian Art and Archaeology,"Newell, Catherine Marie",TA,REC,2000-3999,11,5,45.5%,5.0,4.2,3.8,4.0,4.6,4.2,4.6,4.2,5.0,4.2,4.2,5.0,5.0,4.8,5.0,4.6
Fall,2020,BD,ARSC,AAAH,ARTH,2029,109,Egyptian Art and Archaeology,"Slough, Hannah Madeline",TA,REC,2000-3999,14,6,42.9%,4.8,4.7,4.5,4.5,4.8,4.7,4.5,4.8,5.0,4.7,4.5,4.7,4.7,4.7,4.7,4.5
Fall,2020,BD,ARSC,AAAH,ARTH,2029,110,Egyptian Art and Archaeology,"Slough, Hannah Madeline",TA,REC,2000-3999,13,4,30.8%,4.8,4.8,3.8,3.8,4.5,5.0,4.8,4.5,4.8,4.0,4.3,4.5,5.0,4.5,5.0,5.0
Fall,2020,BD,ARSC,AAAH,ARTH,2049,1,Intro Roman Art & Architecture,"Lansford, Edwin Tyler",INST,LEC,2000-3999,16,8,50.0%,4.4,4.5,4.4,3.3,4.1,4.6,4.4,4.4,4.5,4.4,4.4,4.5,4.6,4.6,4.5,4.6
Fall,2020,BD,ARSC,AAAH,ARTH,3019,1,Pompeii & Cities of Vesuvius,"Rupp, Travis Rick",OTH,LEC,2000-3999,18,11,61.1%,4.9,4.7,4.1,3.5,4.7,4.9,4.7,4.6,4.9,4.8,4.7,4.8,4.9,4.9,4.8,4.8
Fall,2020,BD,ARSC,AAAH,ARTH,3109,2,Art in Contemporary Society,"Rivera Jr, George F",TTT,SEM,2000-3999,20,9,45.0%,4.4,3.8,4.2,3.1,3.8,4.0,4.1,4.8,4.2,3.2,4.0,3.9,3.1,3.7,4.1,3.7
Fall,2020,BD,ARSC,AAAH,ARTH,3929,1,Spc Tpcs: Art History,"Alhadeff, Albert",TTT,LEC,2000-3999,28,14,50.0%,4.6,4.7,3.6,3.0,4.4,4.7,4.5,4.3,4.4,4.6,4.4,4.4,3.6,3.6,3.9,3.5
Fall,2020,BD,ARSC,AAAH,ARTH,3929,2,Spc Tpcs: Art History,"de Stecher, Annette W",TTT,LEC,2000-3999,20,13,65.0%,4.8,4.7,4.7,4.7,4.7,4.8,4.7,4.9,5.0,4.7,4.4,4.9,4.7,4.6,4.8,4.8
Fall,2020,BD,ARSC,AAAH,ARTH,3929,3,Spc Tpcs: Art History,"Nauman, Robert Allen",INST,LEC,2000-3999,23,9,39.1%,4.2,4.3,4.0,3.1,3.6,4.3,4.3,4.6,4.7,3.9,4.2,3.6,4.6,3.8,4.4,3.6
Fall,2020,BD,ARSC,AAAH,ARTH,4029,2,Art History Research Methods,"Watkins, Alexander Charlton",TTT,LEC,4000-4999,4,3,75.0%,4.7,5.0,5.0,4.7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.3,4.3,4.7,5.0
Fall,2020,BD,ARSC,AAAH,ARTH,4129,1,Aegean Art and Archaeology,"Nakassis, Dimitri",TTT,LEC,4000-4999,14,7,50.0%,4.9,4.7,4.3,3.0,4.4,4.9,4.9,4.8,5.0,4.7,5.0,4.6,4.9,4.7,5.0,5.0
Fall,2020,BD,ARSC,AAAH,ARTH,4149,1,Greek Cities and Sanctuaries,"Steidl, Catherine",OTH,LEC,4000-4999,14,6,42.9%,5.0,4.8,4.0,4.3,4.5,5.0,4.5,4.8,5.0,4.7,4.5,4.8,4.7,4.8,5.0,4.5
Fall,2020,BD,ARSC,AAAH,ARTH,4169,1,Tpc in Art and Archaeology,"Lansford, Edwin Tyler",INST,LEC,4000-4999,12,7,58.3%,3.8,4.3,4.8,2.8,3.8,4.5,4.8,4.7,5.0,5.0,4.5,4.3,4.3,4.7,4.7,4.7
Fall,2020,BD,ARSC,AAAH,ARTH,4419,1,Arts Colonial Mexico & Peru,"Cordova, James M.",TTT,LEC,4000-4999,18,7,38.9%,4.7,4.4,4.0,4.7,4.3,4.1,4.1,4.4,4.6,4.0,3.7,4.0,3.7,2.9,3.7,3.7
Fall,2020,BD,ARSC,AAAH,ARTH,4569,1,U.S. Architecture,"Nauman, Robert Allen",INST,LEC,4000-4999,18,8,44.4%,3.7,4.5,4.4,2.8,3.6,4.5,4.1,4.1,4.9,4.6,4.4,3.9,4.3,4.1,4.8,4.3
Fall,2020,BD,ARSC,AAAH,ARTH,4919,1,Capstone Sem: Tpcs Art Hist,"Cohen, Brianne",TTT,SEM,4000-4999,8,6,75.0%,4.8,5.0,4.8,4.8,4.8,4.8,4.8,5.0,4.8,4.8,4.7,5.0,4.7,4.8,4.8,5.0
Fall,2020,BD,ARSC,AAAH,ARTH,4919,2,Capstone Sem: Tpcs Art Hist,"Alhadeff, Albert",TTT,SEM,4000-4999,9,5,55.6%,5.0,4.8,4.0,4.8,5.0,5.0,5.0,4.4,4.6,5.0,5.0,4.8,4.0,3.0,4.8,4.4
Fall,2020,BD,ARSC,AAAH,ARTH,4929,1,Special Topics in Art History,"Nauman, Robert Allen",INST,INT,4000-4999,9,2,22.2%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,AAAH,ARTH,4939,801,Art Museum Internship,"Nauman, Robert Allen",INST,INT,4000-4999,9,1,11.1%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
Fall,2020,BD,ARSC,AAAH,ARTH,5029,3,Art History Research Methods,"Watkins, Alexander Charlton",TTT,LEC,Graduate,2,2,100.0%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,5.0
Fall,2020,BD,ARSC,AAAH,ARTH,6929,1,Sem/Theories-Art History,"Ambrose, Kirk T",TTT,SEM,Graduate,8,6,75.0%,4.8,4.8,4.7,4.8,5.0,5.0,5.0,4.8,5.0,5.0,5.0,5.0,5.0,4.6,5.0,4.8
Fall,2020,BD,ARSC,AAAH,ARTH,6939,1,Grd Sem-Open Tpc Art History,"Cohen, Brianne",TTT,SEM,Graduate,10,9,90.0%,4.6,4.3,4.8,3.4,4.0,4.2,4.0,5.0,5.0,4.7,4.3,4.2,3.6,3.8,4.7,4.4
Fall,2020,BD,ARSC,AAAH,ARTH,6939,1,Grd Sem-Open Tpc Art History,"Espelie, Erin M",OTH,SEM,Graduate,10,9,90.0%,4.6,4.3,4.8,3.4,4.0,4.2,4.0,5.0,5.0,4.1,3.9,4.2,3.4,3.9,4.6,4.2
Fall,2020,BD,ARSC,AAAH,ARTH,6939,2,Grd Sem-Open Tpc Art History,"de Stecher, Annette W",TTT,SEM,Graduate,8,4,50.0%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,4.8,4.8,5.0,4.5
Fall,2020,BD,ARSC,AAAH,ARTS,1003,1,Printmaking for Non-Mjrs,"Christie, Matt",INST,STU,1000-1999,13,8,61.5%,4.4,4.8,4.4,2.8,4.4,3.7,4.7,4.1,4.9,4.3,4.5,4.3,4.8,3.4,4.5,3.5
Fall,2020,BD,ARSC,AAAH,ARTS,1003,2,Printmaking for Non-Mjrs,"Austin, Alanna Christianne",OTH,STU,1000-1999,14,5,35.7%,5.0,4.6,4.4,3.7,4.8,4.5,5.0,5.0,5.0,4.8,5.0,4.4,4.2,4.4,5.0,4.2
Fall,2020,BD,ARSC,AAAH,ARTS,1010,1,Intro to Studio Art,"Bares, Samantha Angelique",OTH,STU,1000-1999,19,8,42.1%,4.8,4.1,4.0,4.0,4.8,4.3,4.9,4.3,4.5,4.3,4.6,4.9,4.8,4.5,4.8,4.4
Fall,2020,BD,ARSC,AAAH,ARTS,1010,2,Intro to Studio Art,"Johnson, Samara",OTH,STU,1000-1999,20,7,35.0%,4.7,4.4,4.6,4.3,4.6,4.3,4.9,4.6,5.0,4.4,4.7,4.4,4.3,4.3,4.3,4.6
